country,year,lat,lon,GID_1,GID_2,households,rural,iwi,file
angola,2011,-11.537386000000005,14.726955999999989,AGO.7,AGO.7.10,28,1,5.2703817499999985,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00017.tfrecord.gz
angola,2011,-11.517536000000005,14.754720000000004,AGO.7,AGO.7.10,26,1,3.097973846153846,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00018.tfrecord.gz
angola,2011,-9.096796000000001,13.646399999999987,AGO.1,AGO.1.3,37,1,28.21437705405405,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00019.tfrecord.gz
angola,2011,-12.613421000000004,13.41308500000001,AGO.2,AGO.2.3,36,0,42.740509222222244,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00020.tfrecord.gz
angola,2011,-9.172911999999998,13.648187000000005,AGO.1,AGO.1.3,33,1,10.357811151515152,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00021.tfrecord.gz
angola,2011,-8.159111999999995,14.469091999999995,AGO.1,AGO.1.5,37,1,16.878869054054054,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00022.tfrecord.gz
angola,2011,-8.159943999999998,14.460016,AGO.1,AGO.1.5,37,1,21.216847648648642,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00023.tfrecord.gz
angola,2011,-6.013011000000002,14.173504999999993,AGO.18,AGO.18.2,36,1,13.035517611111116,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00024.tfrecord.gz
angola,2011,-5.869626999999999,14.099056999999995,AGO.18,AGO.18.2,17,1,9.944120176470586,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00025.tfrecord.gz
angola,2011,-5.872086999999996,13.439567000000007,AGO.18,AGO.18.4,37,1,10.529656054054056,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00026.tfrecord.gz
angola,2011,-5.897935999999995,13.408697000000005,AGO.18,AGO.18.4,37,1,5.6231112162162145,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00027.tfrecord.gz
angola,2011,-12.106623000000004,16.69556999999999,AGO.3,AGO.3.7,25,1,7.919989319999997,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00028.tfrecord.gz
angola,2011,-12.186223999999996,16.745166,AGO.3,AGO.3.7,35,1,10.750006657142858,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00029.tfrecord.gz
angola,2011,-11.383436000000005,16.205631,AGO.3,AGO.3.1,37,1,10.650826432432435,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00030.tfrecord.gz
angola,2011,-12.581454000000004,13.397711000000005,AGO.2,AGO.2.3,35,0,46.59067365714285,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00031.tfrecord.gz
angola,2011,-11.34277600000001,16.201752,AGO.3,AGO.3.1,31,1,6.754701354838708,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00032.tfrecord.gz
angola,2011,-12.216219000000004,17.517328000000006,AGO.3,AGO.3.2,33,1,6.394734363636366,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00033.tfrecord.gz
angola,2011,-12.170703999999999,17.54688700000001,AGO.3,AGO.3.2,31,1,5.135095548387096,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00034.tfrecord.gz
angola,2011,-12.131759999999993,17.923543999999996,AGO.3,AGO.3.6,32,1,2.39629715625,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00035.tfrecord.gz
angola,2011,-13.913492000000007,17.28613500000001,AGO.3,AGO.3.5,36,1,1.8417563888888884,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00036.tfrecord.gz
angola,2011,-13.751458000000007,17.183673000000002,AGO.3,AGO.3.5,34,1,3.293574764705883,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00037.tfrecord.gz
angola,2011,-12.917320000000005,15.720189000000005,AGO.9,AGO.9.5,32,1,43.43172925,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00038.tfrecord.gz
angola,2011,-12.747986000000004,15.767360999999996,AGO.9,AGO.9.5,30,1,32.17276819999999,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00039.tfrecord.gz
angola,2011,-12.790960000000002,15.743494999999998,AGO.9,AGO.9.5,26,1,25.96099657692308,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00040.tfrecord.gz
angola,2011,-12.57813499999999,13.418747999999995,AGO.2,AGO.2.3,37,0,58.62860978378378,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00041.tfrecord.gz
angola,2011,-12.875445000000008,15.760206999999996,AGO.9,AGO.9.5,35,1,23.207417171428567,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00042.tfrecord.gz
angola,2011,-12.743259000000007,15.761831000000017,AGO.9,AGO.9.5,37,1,32.63903594594594,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00043.tfrecord.gz
angola,2011,-12.772853,15.756213,AGO.9,AGO.9.5,34,1,34.470929,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00044.tfrecord.gz
angola,2011,-12.984557999999994,15.943457999999998,AGO.9,AGO.9.5,36,1,29.153387222222207,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00045.tfrecord.gz
angola,2011,-12.73975000000001,15.662195999999998,AGO.9,AGO.9.5,35,1,24.046568971428556,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00046.tfrecord.gz
angola,2011,-12.537665000000002,16.25048600000001,AGO.9,AGO.9.3,35,1,11.709640571428572,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00047.tfrecord.gz
angola,2011,-12.565216000000007,16.261758999999994,AGO.9,AGO.9.3,34,1,11.328151852941177,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00048.tfrecord.gz
angola,2011,-13.43745999999999,15.412270999999993,AGO.9,AGO.9.2,37,1,9.976296486486486,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00049.tfrecord.gz
angola,2011,-13.530545999999996,15.460572000000004,AGO.9,AGO.9.2,12,1,8.591339583333333,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00050.tfrecord.gz
angola,2011,-12.575305000000007,13.408575,AGO.2,AGO.2.3,27,0,59.02280555555557,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00051.tfrecord.gz
angola,2011,-11.971578000000004,16.488122999999987,AGO.9,AGO.9.8,36,1,13.201613083333333,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00052.tfrecord.gz
angola,2011,-11.188878999999993,13.838995000000008,AGO.7,AGO.7.11,33,0,28.995728060606066,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00053.tfrecord.gz
angola,2011,-11.200049999999996,13.832945999999994,AGO.7,AGO.7.11,30,0,40.40297069999999,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00054.tfrecord.gz
angola,2011,-8.593236999999995,13.643247999999987,AGO.1,AGO.1.2,36,0,39.10499386111113,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00055.tfrecord.gz
angola,2011,-9.481052,16.85983299999999,AGO.14,AGO.14.12,33,1,9.462921272727275,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00056.tfrecord.gz
angola,2011,-9.271637,15.235036999999993,AGO.6,AGO.6.9,34,1,6.240967176470589,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00057.tfrecord.gz
angola,2011,-9.253065999999997,15.241697999999989,AGO.6,AGO.6.9,28,0,4.38545975,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00058.tfrecord.gz
angola,2011,-8.177555000000002,15.379146999999993,AGO.6,AGO.6.1,37,1,20.03901154054054,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00059.tfrecord.gz
angola,2011,-8.896356000000003,15.599050999999992,AGO.6,AGO.6.13,35,1,6.530204457142857,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00060.tfrecord.gz
angola,2011,-8.989537000000006,15.580459000000005,AGO.6,AGO.6.13,26,1,10.036721153846157,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00061.tfrecord.gz
angola,2011,-7.790408000000008,15.392676999999999,AGO.17,AGO.17.10,37,1,8.338281783783783,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00062.tfrecord.gz
angola,2011,-6.066163999999994,15.087651999999999,AGO.17,AGO.17.7,37,1,30.29975913513513,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00063.tfrecord.gz
angola,2011,-6.081504999999996,15.064407000000005,AGO.17,AGO.17.7,37,1,19.559882000000005,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00064.tfrecord.gz
angola,2011,-6.661051,15.11861,AGO.17,AGO.17.6,12,1,17.15066375,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00065.tfrecord.gz
angola,2011,-6.6960789999999974,15.132540000000004,AGO.17,AGO.17.6,22,1,15.992918409090912,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00066.tfrecord.gz
angola,2011,-7.549676999999999,15.452350000000012,AGO.17,AGO.17.5,37,1,8.174225864864864,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00067.tfrecord.gz
angola,2011,-7.2854509999999975,15.377354000000008,AGO.17,AGO.17.5,37,1,6.048127891891892,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00068.tfrecord.gz
angola,2011,-6.492765999999996,16.196565000000003,AGO.17,AGO.17.12,36,1,8.63217116666667,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00069.tfrecord.gz
angola,2011,-6.613550999999999,16.243775000000017,AGO.17,AGO.17.12,37,1,10.634866702702704,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00070.tfrecord.gz
angola,2011,-6.6227389999999975,16.385077000000013,AGO.17,AGO.17.12,37,1,10.48448283783784,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00071.tfrecord.gz
angola,2011,-6.583589999999994,16.463288999999993,AGO.17,AGO.17.12,35,1,10.413203314285717,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00072.tfrecord.gz
angola,2011,-6.476821,15.739399000000002,AGO.17,AGO.17.7,37,1,4.243931216216216,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00073.tfrecord.gz
angola,2011,-6.4963669999999984,15.908480000000004,AGO.17,AGO.17.4,37,1,3.6734985945945935,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00074.tfrecord.gz
angola,2011,-5.5644709999999975,12.200789999999998,AGO.4,AGO.4.3,32,0,43.7989509375,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00075.tfrecord.gz
angola,2011,-5.573739999999996,12.192002,AGO.4,AGO.4.3,32,0,53.22490940625,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00076.tfrecord.gz
angola,2011,-9.527211000000003,16.338668999999992,AGO.14,AGO.14.9,37,0,43.92385556756758,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00077.tfrecord.gz
angola,2011,-9.542977000000006,16.318552,AGO.14,AGO.14.9,37,0,49.8335405945946,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00078.tfrecord.gz
angola,2011,-9.692947000000002,14.432255000000005,AGO.6,AGO.6.5,37,0,43.58340708108109,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00079.tfrecord.gz
angola,2011,-9.681390000000002,14.435284000000012,AGO.6,AGO.6.5,36,0,32.38458741666665,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00080.tfrecord.gz
angola,2011,-7.615280000000006,15.052981999999993,AGO.17,AGO.17.16,35,0,61.34127522857143,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00081.tfrecord.gz
angola,2011,-7.619235999999999,15.061034,AGO.17,AGO.17.16,37,0,55.247263243243246,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00082.tfrecord.gz
angola,2011,-7.768684000000006,15.252055999999996,AGO.17,AGO.17.10,37,0,45.656791081081074,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00083.tfrecord.gz
angola,2011,-7.7744659999999985,15.251551000000001,AGO.17,AGO.17.10,37,0,41.59288997297299,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00084.tfrecord.gz
angola,2011,-4.5933310000000045,12.862203000000006,AGO.4,AGO.4.1,34,1,34.627297029411764,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00085.tfrecord.gz
angola,2011,-4.465606,12.862363999999998,AGO.4,AGO.4.1,11,1,23.41757709090909,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00086.tfrecord.gz
angola,2011,-9.598896000000003,21.581054,AGO.13,AGO.13.3,36,1,3.456542916666667,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00087.tfrecord.gz
angola,2011,-9.055912000000003,21.482379999999992,AGO.13,AGO.13.3,24,1,3.53531525,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00088.tfrecord.gz
angola,2011,-10.556164000000006,22.03955900000002,AGO.13,AGO.13.3,37,1,5.5076813243243254,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00089.tfrecord.gz
angola,2011,-10.559983999999991,22.16697499999999,AGO.13,AGO.13.3,37,1,9.335459189189192,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00090.tfrecord.gz
angola,2011,-11.210758,19.821867,AGO.13,AGO.13.2,37,1,3.3735504324324324,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00091.tfrecord.gz
angola,2011,-11.150213000000004,19.79463199999999,AGO.13,AGO.13.2,28,1,3.201287178571428,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00092.tfrecord.gz
angola,2011,-7.695137999999992,21.382574999999985,AGO.12,AGO.12.1,37,1,7.2430804864864875,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00093.tfrecord.gz
angola,2011,-7.728568999999995,21.314002999999992,AGO.12,AGO.12.1,37,1,9.048133378378381,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00094.tfrecord.gz
angola,2011,-7.368190000000001,20.809590999999987,AGO.12,AGO.12.4,37,1,24.70368527027027,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00095.tfrecord.gz
angola,2011,-7.384159000000005,20.796073999999987,AGO.12,AGO.12.4,37,1,12.865409810810814,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00096.tfrecord.gz
angola,2011,-9.761993000000002,19.65721,AGO.12,AGO.12.7,36,1,7.200274222222222,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00097.tfrecord.gz
angola,2011,-9.726206999999992,19.631708,AGO.12,AGO.12.7,36,1,4.492687388888889,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00098.tfrecord.gz
angola,2011,-9.500242000000009,17.465336999999987,AGO.12,AGO.12.9,37,1,6.787883864864866,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00099.tfrecord.gz
angola,2011,-9.498590999999994,17.830034999999988,AGO.12,AGO.12.9,37,1,4.138574486486485,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00100.tfrecord.gz
angola,2011,-9.568133999999992,16.201997000000002,AGO.14,AGO.14.9,36,1,23.0132175,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00101.tfrecord.gz
angola,2011,-9.661634999999997,16.297114999999998,AGO.14,AGO.14.9,37,1,9.658883351351351,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00102.tfrecord.gz
angola,2011,-9.469571999999998,16.157831999999992,AGO.14,AGO.14.1,29,1,5.621923482758621,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00103.tfrecord.gz
angola,2011,-9.445209000000002,16.151480999999997,AGO.14,AGO.14.1,21,1,8.804104761904759,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00104.tfrecord.gz
angola,2011,-8.354864999999998,16.118952999999994,AGO.14,AGO.14.2,24,1,13.144159375000005,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00105.tfrecord.gz
angola,2011,-8.378797999999998,16.116515999999994,AGO.14,AGO.14.2,21,1,5.270815095238094,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00106.tfrecord.gz
angola,2011,-8.809969,16.795409999999997,AGO.14,AGO.14.5,34,1,36.39199747058823,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00107.tfrecord.gz
angola,2011,-8.821803999999991,16.76791300000001,AGO.14,AGO.14.5,37,1,14.325319243243248,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00108.tfrecord.gz
angola,2011,-8.495733999999999,16.404243000000005,AGO.14,AGO.14.5,29,1,4.390076586206896,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00109.tfrecord.gz
angola,2011,-8.52078,16.36111399999999,AGO.14,AGO.14.5,24,1,10.871365166666665,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00110.tfrecord.gz
angola,2011,-10.972332999999995,17.549232,AGO.14,AGO.14.8,36,1,6.700287166666667,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00111.tfrecord.gz
angola,2011,-10.999863000000005,17.56407100000001,AGO.14,AGO.14.8,31,1,21.68745380645161,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00112.tfrecord.gz
angola,2011,-9.478349,16.860985000000017,AGO.14,AGO.14.12,33,1,13.617702909090907,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00113.tfrecord.gz
angola,2011,-14.924357999999994,13.49933399999999,AGO.10,AGO.10.10,37,0,51.280134486486475,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00114.tfrecord.gz
angola,2011,-14.921201999999996,13.495799999999988,AGO.10,AGO.10.10,36,0,64.95348283333335,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00115.tfrecord.gz
angola,2011,-14.916416000000012,13.501423999999993,AGO.10,AGO.10.10,33,0,64.805938,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00116.tfrecord.gz
angola,2011,-14.92675100000001,13.495506999999991,AGO.10,AGO.10.10,35,0,58.70200551428571,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00117.tfrecord.gz
angola,2011,-14.912081,13.501653999999988,AGO.10,AGO.10.10,34,0,55.12963029411765,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00118.tfrecord.gz
angola,2011,-14.925065000000005,13.495746999999994,AGO.10,AGO.10.10,35,0,63.98897205714286,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00119.tfrecord.gz
angola,2011,-14.920751000000001,13.493787999999995,AGO.10,AGO.10.10,35,0,62.74903700000001,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00120.tfrecord.gz
angola,2011,-14.916139999999995,13.508468999999995,AGO.10,AGO.10.10,32,0,60.01228615624999,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00121.tfrecord.gz
angola,2011,-17.066421999999992,15.719676999999999,AGO.8,AGO.8.2,37,0,49.911767297297295,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00122.tfrecord.gz
angola,2011,-17.06958999999999,15.705330999999996,AGO.8,AGO.8.2,37,0,57.23451127027026,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00123.tfrecord.gz
angola,2011,-15.121938,12.141941999999993,AGO.16,AGO.16.3,33,0,44.72618703030303,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00124.tfrecord.gz
angola,2011,-15.193016,12.161706999999994,AGO.16,AGO.16.3,32,0,62.65953149999999,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00125.tfrecord.gz
angola,2011,-15.818080000000005,11.823660000000006,AGO.16,AGO.16.4,32,0,51.5043120625,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00126.tfrecord.gz
angola,2011,-15.798489000000007,11.856786999999999,AGO.16,AGO.16.4,34,0,45.55684770588237,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00127.tfrecord.gz
angola,2011,-15.808056000000002,17.921414000000016,AGO.5,AGO.5.7,37,1,2.8246067027027024,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00128.tfrecord.gz
angola,2011,-15.469869000000006,17.996156,AGO.5,AGO.5.7,35,1,6.388552171428572,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00129.tfrecord.gz
angola,2011,-15.49809699999999,17.985789999999994,AGO.5,AGO.5.7,37,1,5.939109513513517,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00130.tfrecord.gz
angola,2011,-15.499702000000005,17.969203999999994,AGO.5,AGO.5.7,37,1,6.148374054054058,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00131.tfrecord.gz
angola,2011,-16.219002,17.676092999999998,AGO.5,AGO.5.7,37,1,1.4137397837837835,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00132.tfrecord.gz
angola,2011,-15.812094,17.519679999999994,AGO.5,AGO.5.7,24,1,1.2326466666666662,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00133.tfrecord.gz
angola,2011,-15.874966,17.406165999999992,AGO.5,AGO.5.7,13,1,1.1805242307692307,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00134.tfrecord.gz
angola,2011,-15.30034799999999,17.354065999999992,AGO.5,AGO.5.7,25,1,0.6891335199999995,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00135.tfrecord.gz
angola,2011,-16.296246999999994,22.04326100000002,AGO.5,AGO.5.9,37,1,3.1668745405405403,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00136.tfrecord.gz
angola,2011,-16.363458999999995,22.00234699999999,AGO.5,AGO.5.9,34,1,2.604713352941177,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00137.tfrecord.gz
angola,2011,-11.433787999999995,20.167403000000004,AGO.15,AGO.15.2,37,1,8.915607081081081,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00138.tfrecord.gz
angola,2011,-11.339519999999995,20.184082999999987,AGO.15,AGO.15.2,37,1,13.209867567567573,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00139.tfrecord.gz
angola,2011,-14.178898999999998,21.394237999999984,AGO.15,AGO.15.8,37,1,6.561454270270268,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00140.tfrecord.gz
angola,2011,-14.13503100000001,21.503647,AGO.15,AGO.15.8,37,1,5.511038324324324,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00141.tfrecord.gz
angola,2011,-11.886975000000005,22.92499799999999,AGO.15,AGO.15.1,37,1,4.890516702702703,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00142.tfrecord.gz
angola,2011,-11.915084999999992,22.87683800000001,AGO.15,AGO.15.1,37,1,5.203833081081083,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00143.tfrecord.gz
angola,2011,-10.719151000000004,22.20210099999998,AGO.15,AGO.15.5,37,1,21.94688497297297,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00144.tfrecord.gz
angola,2011,-10.691040999999998,22.233159,AGO.15,AGO.15.5,37,1,24.45010964864865,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00145.tfrecord.gz
angola,2011,-16.747716000000008,14.987152999999996,AGO.8,AGO.8.6,36,1,33.67857699999999,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00146.tfrecord.gz
angola,2011,-16.688241,15.016520000000005,AGO.8,AGO.8.6,12,1,2.9797384166666667,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00147.tfrecord.gz
angola,2011,-17.107269999999982,14.731981000000005,AGO.8,AGO.8.6,37,1,3.543010891891894,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00148.tfrecord.gz
angola,2011,-17.277097000000012,14.603176000000007,AGO.8,AGO.8.6,36,1,2.0016807222222224,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00149.tfrecord.gz
angola,2011,-16.569325000000006,13.935461999999989,AGO.8,AGO.8.1,37,1,4.817192162162162,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00150.tfrecord.gz
angola,2011,-16.432445000000016,13.879785000000009,AGO.8,AGO.8.1,31,1,4.319127774193548,/cephyr/NOBACKUP/groups/globalpoverty1/data/dhs_tfrecords/angola_2011/00151.tfrecord.gz
